Table S2. Movement Data for GPS-Instrumented Stones on Racetrack Playa,,,,,,,,,,,,,,,,
Death Valley National Park,,,,,,,,,,,,,,,,
Stone Name: EOS; Location Designation: A3;  Mass: 16.6 Kg,,,,,,Stone Name: MAIA; Location Designation: A6;  Mass: 8.2 Kg,,,,,,Stone Name: FREYA; Location Designation: A11;  Mass: 15.4 Kg,,,,
"""Date""","""Time(UTC)""","""Lat(deg)""","""Long(deg)""","""Velocity(m/min)""",,"""Date"""," ""Time (UTC)"""," ""Lat (deg)"""," ""Long (deg)""",Velocity (m/min),,Date," ""Time (UTC)"""," ""Lat (deg)"""," ""Long (deg)""",Velocity (m/min)
12/4/13,19:08:03,36.6735051,-117.5529441,5.881555,,12/4/13,19:07:57,36.6742287,-117.5544797,5.901612,,12/20/2013,19:40:08,36.6758646,-117.5554255,2.24963
12/4/13,19:08:04,36.6735059,-117.5529436,5.866484,,12/4/13,19:07:58,36.6742296,-117.5544792,5.922556,,12/20/2013,19:40:09,36.6758648,-117.5554254,2.253769
12/4/13,19:08:05,36.6735066,-117.5529431,5.881555,,12/4/13,19:07:59,36.6742304,-117.5544786,5.922556,,12/20/2013,19:40:10,36.6758651,-117.5554252,2.24963
12/4/13,19:08:06,36.6735074,-117.5529426,5.887253,,12/4/13,19:08:00,36.6742312,-117.5544781,5.937345,,12/20/2013,19:40:11,36.6758654,-117.5554251,2.229694
12/4/13,19:08:07,36.6735082,-117.5529421,5.877934,,12/4/13,19:08:01,36.674232,-117.5544776,5.946024,,12/20/2013,19:40:12,36.6758656,-117.555425,2.307185
12/4/13,19:08:08,36.6735089,-117.5529416,5.892976,,12/4/13,19:08:02,36.6742328,-117.5544771,5.966952,,12/20/2013,19:40:13,36.6758659,-117.5554248,2.291862
12/4/13,19:08:09,36.6735097,-117.5529411,5.908026,,12/4/13,19:08:03,36.6742336,-117.5544766,5.97568,,12/20/2013,19:40:14,36.6758661,-117.5554247,2.291862
12/4/13,19:08:10,36.6735105,-117.5529406,5.913759,,12/4/13,19:08:04,36.6742345,-117.5544762,5.97568,,12/20/2013,19:40:15,36.6758664,-117.5554245,2.2713
12/4/13,19:08:11,36.6735113,-117.5529401,5.928803,,12/4/13,19:08:05,36.6742353,-117.5544757,5.996597,,12/20/2013,19:40:16,36.6758666,-117.5554244,2.2713
12/4/13,19:08:12,36.6735121,-117.5529396,5.949585,,12/4/13,19:08:06,36.6742361,-117.5544751,6.011434,,12/20/2013,19:40:17,36.6758669,-117.5554242,2.255979
12/4/13,19:08:13,36.6735129,-117.5529391,5.955339,,12/4/13,19:08:07,36.6742369,-117.5544746,6.011434,,12/20/2013,19:40:18,36.6758671,-117.5554241,2.2713
12/4/13,19:08:14,36.6735137,-117.5529385,5.949585,,12/4/13,19:08:08,36.6742377,-117.5544741,6.041136,,12/20/2013,19:40:19,36.6758674,-117.5554239,2.26611
12/4/13,19:08:15,36.6735145,-117.5529381,5.970371,,12/4/13,19:08:09,36.6742386,-117.5544736,6.041136,,12/20/2013,19:40:20,36.6758677,-117.5554238,2.250753
12/4/13,19:08:16,36.6735153,-117.5529376,5.985412,,12/4/13,19:08:10,36.6742394,-117.5544731,6.041136,,12/20/2013,19:40:21,36.6758679,-117.5554236,2.245596
12/4/13,19:08:17,36.6735161,-117.5529371,5.991161,,12/4/13,19:08:11,36.6742402,-117.5544726,6.049987,,12/20/2013,19:40:22,36.6758682,-117.5554235,2.230222
12/4/13,19:08:18,36.6735169,-117.5529366,5.991161,,12/4/13,19:08:12,36.674241,-117.5544721,6.064876,,12/20/2013,19:40:23,36.6758684,-117.5554233,2.240506
12/4/13,19:08:19,36.6735177,-117.5529361,5.996935,,12/4/13,19:08:13,36.6742419,-117.5544716,6.070876,,12/20/2013,19:40:24,36.6758687,-117.5554232,2.220042
12/4/13,19:08:20,36.6735185,-117.5529356,5.991161,,12/4/13,19:08:14,36.6742427,-117.554471,6.085759,,12/20/2013,19:40:25,36.6758689,-117.5554231,2.220042
12/4/13,19:08:21,36.6735193,-117.5529351,5.996935,,12/4/13,19:08:15,36.6742435,-117.5544705,6.085759,,12/20/2013,19:40:26,36.6758692,-117.5554229,2.199595
12/4/13,19:08:22,36.6735201,-117.5529346,5.987735,,12/4/13,19:08:16,36.6742443,-117.55447,6.100652,,12/20/2013,19:40:27,36.6758694,-117.5554228,2.215056
12/4/13,19:08:23,36.6735208,-117.5529341,5.987735,,12/4/13,19:08:17,36.6742452,-117.5544695,6.100652,,12/20/2013,19:40:28,36.6758697,-117.5554226,2.199595
12/4/13,19:08:24,36.6735216,-117.5529337,5.987735,,12/4/13,19:08:18,36.674246,-117.554469,6.100652,,12/20/2013,19:40:29,36.6758699,-117.5554225,2.194645
12/4/13,19:08:25,36.6735224,-117.5529332,5.993572,,12/4/13,19:08:19,36.6742468,-117.5544685,6.100652,,12/20/2013,19:40:30,36.6758702,-117.5554224,2.179166
12/4/13,19:08:26,36.6735232,-117.5529327,5.993572,,12/4/13,19:08:20,36.6742476,-117.554468,6.115554,,12/20/2013,19:40:31,36.6758704,-117.5554222,2.174252
12/4/13,19:08:27,36.673524,-117.5529322,5.978598,,12/4/13,19:08:21,36.6742485,-117.5544675,6.109598,,12/20/2013,19:40:32,36.6758707,-117.5554221,2.174252
12/4/13,19:08:28,36.6735248,-117.5529317,5.972747,,12/4/13,19:08:22,36.6742493,-117.554467,6.109598,,12/20/2013,19:40:33,36.675871,-117.555422,2.158756
12/4/13,19:08:29,36.6735256,-117.5529313,5.972747,,12/4/13,19:08:23,36.6742501,-117.5544665,6.103666,,12/20/2013,19:40:34,36.6758712,-117.5554219,2.158756
12/4/13,19:08:30,36.6735264,-117.5529309,5.957767,,12/4/13,19:08:24,36.6742509,-117.5544661,6.103666,,12/20/2013,19:40:35,36.6758714,-117.5554217,2.153878
12/4/13,19:08:31,36.6735272,-117.5529304,5.948677,,12/4/13,19:08:25,36.6742517,-117.5544656,6.118605,,12/20/2013,19:40:36,36.6758717,-117.5554216,2.138364
12/4/13,19:08:32,36.6735279,-117.5529299,5.927834,,12/4/13,19:08:26,36.6742526,-117.5544651,6.118605,,12/20/2013,19:40:37,36.6758719,-117.5554215,2.122867
12/4/13,19:08:33,36.6735287,-117.5529295,5.927834,,12/4/13,19:08:27,36.6742534,-117.5544646,6.097757,,12/20/2013,19:40:38,36.6758721,-117.5554213,2.117992
12/4/13,19:08:34,36.6735295,-117.552929,5.918792,,12/4/13,19:08:28,36.6742542,-117.5544642,6.103666,,12/20/2013,19:40:39,36.6758724,-117.5554212,2.117992
12/4/13,19:08:35,36.6735303,-117.5529285,5.903863,,12/4/13,19:08:29,36.674255,-117.5544636,6.112711,,12/20/2013,19:40:40,36.6758726,-117.5554211,2.117992
12/4/13,19:08:36,36.6735311,-117.552928,5.888943,,12/4/13,19:08:30,36.6742559,-117.5544631,6.091872,,12/20/2013,19:40:41,36.6758729,-117.5554209,2.097639
12/4/13,19:08:37,36.6735319,-117.5529275,5.888943,,12/4/13,19:08:31,36.6742567,-117.5544627,6.106841,,12/20/2013,19:40:42,36.6758731,-117.5554208,2.097639
12/4/13,19:08:38,36.6735327,-117.5529271,5.874032,,12/4/13,19:08:32,36.6742576,-117.5544622,6.127674,,12/20/2013,19:40:43,36.6758733,-117.5554207,1.835846
12/4/13,19:08:39,36.6735334,-117.5529266,5.859131,,12/4/13,19:08:33,36.6742585,-117.5544617,6.106841,,12/20/2013,19:40:44,36.6758736,-117.5554206,1.820615
12/4/13,19:08:40,36.6735341,-117.5529261,5.84424,,12/4/13,19:08:34,36.6742593,-117.5544612,6.100994,,12/20/2013,19:40:45,36.6758738,-117.5554205,1.820615
12/4/13,19:08:41,36.6735349,-117.5529256,5.85316,,12/4/13,19:08:35,36.6742601,-117.5544608,6.121818,,12/20/2013,19:40:46,36.6758741,-117.5554203,1.815225
12/4/13,19:08:42,36.6735358,-117.5529252,5.838253,,12/4/13,19:08:36,36.674261,-117.5544603,6.121818,,12/20/2013,19:40:47,36.6758743,-117.5554202,1.815225
12/4/13,19:08:43,36.6735365,-117.5529247,5.838253,,12/4/13,19:08:37,36.6742618,-117.5544598,6.121818,,12/20/2013,19:40:48,36.6758746,-117.5554201,1.835846
12/4/13,19:08:44,36.6735373,-117.5529242,5.85316,,12/4/13,19:08:38,36.6742627,-117.5544593,6.115986,,12/20/2013,19:40:49,36.6758749,-117.5554199,1.738211
12/4/13,19:08:45,36.6735381,-117.5529237,5.838253,,12/4/13,19:08:39,36.6742635,-117.5544588,6.130986,,12/20/2013,19:40:50,36.6758751,-117.5554198,1.738211
12/4/13,19:08:46,36.6735388,-117.5529232,5.838253,,12/4/13,19:08:40,36.6742644,-117.5544583,6.136804,,12/20/2013,19:40:51,36.6758754,-117.5554197,1.74212
12/4/13,19:08:47,36.6735396,-117.5529227,5.838253,,12/4/13,19:08:41,36.6742652,-117.5544577,6.142645,,12/20/2013,19:40:52,36.6758756,-117.5554195,1.738211
12/4/13,19:08:48,36.6735403,-117.5529222,5.838253,,12/4/13,19:08:42,36.674266,-117.5544571,6.142645,,12/20/2013,19:40:53,36.6758759,-117.5554194,1.754158
12/4/13,19:08:49,36.6735411,-117.5529217,5.838253,,12/4/13,19:08:43,36.6742668,-117.5544566,6.139457,,12/20/2013,19:40:54,36.6758762,-117.5554193,1.734397
12/4/13,19:08:50,36.6735419,-117.5529212,5.823356,,12/4/13,19:08:44,36.6742676,-117.554456,6.139457,,12/20/2013,19:40:55,36.6758764,-117.5554192,1.754158
12/4/13,19:08:51,36.6735426,-117.5529207,5.838253,,12/4/13,19:08:45,36.6742684,-117.5544555,6.139457,,12/20/2013,19:40:56,36.6758767,-117.555419,1.750379
12/4/13,19:08:52,36.6735435,-117.5529202,5.829357,,12/4/13,19:08:46,36.6742692,-117.5544549,6.1544,,12/20/2013,19:40:57,36.675877,-117.5554189,1.754158
12/4/13,19:08:53,36.6735442,-117.5529196,5.823356,,12/4/13,19:08:47,36.6742701,-117.5544544,6.160312,,12/20/2013,19:40:58,36.6758772,-117.5554187,1.750379
12/4/13,19:08:54,36.673545,-117.5529191,5.829357,,12/4/13,19:08:48,36.6742709,-117.5544538,6.151334,,12/20/2013,19:40:59,36.6758775,-117.5554186,1.754158
12/4/13,19:08:55,36.6735458,-117.5529186,5.829357,,12/4/13,19:08:49,36.6742717,-117.5544532,6.172207,,12/20/2013,19:41:00,36.6758778,-117.5554184,1.750379
12/4/13,19:08:56,36.6735466,-117.5529181,5.823356,,12/4/13,19:08:50,36.6742726,-117.5544526,6.172207,,12/20/2013,19:41:01,36.675878,-117.5554183,1.754158
12/4/13,19:08:57,36.6735474,-117.5529177,5.808468,,12/4/13,19:08:51,36.6742734,-117.5544521,6.172207,,12/20/2013,19:41:02,36.6758783,-117.5554181,1.750379
12/4/13,19:08:58,36.6735481,-117.5529172,5.823356,,12/4/13,19:08:52,36.6742742,-117.5544516,6.157308,,12/20/2013,19:41:03,36.6758785,-117.555418,1.754158
12/4/13,19:08:59,36.673549,-117.5529167,5.823356,,12/4/13,19:08:53,36.674275,-117.5544511,6.157308,,12/20/2013,19:41:04,36.6758788,-117.5554178,1.770118
12/4/13,19:09:00,36.6735498,-117.5529162,5.832292,,12/4/13,19:08:54,36.6742758,-117.5544505,6.157308,,12/20/2013,19:41:05,36.6758791,-117.5554177,1.754158
12/4/13,19:09:01,36.6735507,-117.5529158,5.832292,,12/4/13,19:08:55,36.6742766,-117.55445,6.172207,,12/20/2013,19:41:06,36.6758793,-117.5554175,1.770118
12/4/13,19:09:02,36.6735515,-117.5529153,5.841292,,12/4/13,19:08:56,36.6742775,-117.5544495,6.163305,,12/20/2013,19:41:07,36.6758796,-117.5554174,1.750379
12/4/13,19:09:03,36.6735523,-117.5529149,5.832292,,12/4/13,19:08:57,36.6742783,-117.5544489,6.163305,,12/20/2013,19:41:08,36.6758798,-117.5554173,1.770118
12/4/13,19:09:04,36.673553,-117.5529144,5.832292,,12/4/13,19:08:58,36.6742791,-117.5544484,6.163305,,12/20/2013,19:41:09,36.6758801,-117.5554171,1.81366
12/4/13,19:09:05,36.6735538,-117.5529139,5.826355,,12/4/13,19:08:59,36.6742799,-117.5544479,6.169326,,12/20/2013,19:41:10,36.6758806,-117.5554167,1.809707
12/4/13,19:09:06,36.6735546,-117.5529135,5.820443,,12/4/13,19:09:00,36.6742807,-117.5544473,6.154464,,12/20/2013,19:41:11,36.6758808,-117.5554166,1.789895
12/4/13,19:09:07,36.6735554,-117.5529131,5.799598,,12/4/13,19:09:01,36.6742815,-117.5544468,6.154464,,12/20/2013,19:41:12,36.675881,-117.5554166,1.766373
12/4/13,19:09:08,36.6735561,-117.5529127,5.8055,,12/4/13,19:09:02,36.6742823,-117.5544463,6.154464,,12/20/2013,19:41:13,36.6758812,-117.5554167,1.704
12/4/13,19:09:09,36.6735569,-117.5529122,5.8055,,12/4/13,19:09:03,36.6742831,-117.5544458,6.160522,,12/20/2013,19:41:14,36.6758811,-117.555417,1.694212
12/4/13,19:09:10,36.6735577,-117.5529118,5.8055,,12/4/13,19:09:04,36.6742839,-117.5544453,6.160522,,12/20/2013,19:41:15,36.6758813,-117.5554171,1.69115
12/4/13,19:09:11,36.6735585,-117.5529113,5.814556,,12/4/13,19:09:05,36.6742847,-117.5544448,6.139612,,12/20/2013,19:41:16,36.6758816,-117.5554171,1.707374
12/4/13,19:09:12,36.6735593,-117.5529109,5.820443,,12/4/13,19:09:06,36.6742855,-117.5544444,6.154464,,12/20/2013,19:41:17,36.6758819,-117.555417,1.778291
12/4/13,19:09:13,36.6735601,-117.5529104,5.829524,,12/4/13,19:09:07,36.6742864,-117.5544439,6.160522,,12/20/2013,19:41:18,36.6758825,-117.5554166,1.878649
12/4/13,19:09:14,36.673561,-117.55291,5.823677,,12/4/13,19:09:08,36.6742872,-117.5544434,6.148429,,12/20/2013,19:41:19,36.6758833,-117.5554159,1.97317
12/4/13,19:09:15,36.6735618,-117.5529096,5.808694,,12/4/13,19:09:09,36.674288,-117.554443,6.127536,,12/20/2013,19:41:20,36.675884,-117.5554154,2.056097
12/4/13,19:09:16,36.6735625,-117.5529091,5.802857,,12/4/13,19:09:10,36.6742888,-117.5544426,6.133562,,12/20/2013,19:41:21,36.6758847,-117.5554147,2.12764
12/4/13,19:09:17,36.6735633,-117.5529087,5.808694,,12/4/13,19:09:11,36.6742896,-117.5544421,6.133562,,12/20/2013,19:41:22,36.6758853,-117.5554144,2.163417
12/4/13,19:09:18,36.6735641,-117.5529082,5.823677,,12/4/13,19:09:12,36.6742905,-117.5544416,6.118704,,12/20/2013,19:41:23,36.6758857,-117.5554142,2.183329
12/4/13,19:09:19,36.6735649,-117.5529077,5.817855,,12/4/13,19:09:13,36.6742913,-117.5544411,6.112663,,12/20/2013,19:41:24,36.6758861,-117.555414,2.199198
12/4/13,19:09:20,36.6735656,-117.5529073,5.812058,,12/4/13,19:09:14,36.6742921,-117.5544407,6.133562,,12/20/2013,19:41:25,36.6758864,-117.5554139,2.215079
12/4/13,19:09:21,36.6735664,-117.5529069,5.787868,,12/4/13,19:09:15,36.674293,-117.5544402,6.118704,,12/20/2013,19:41:26,36.6758868,-117.5554137,2.246873
12/4/13,19:09:22,36.6735671,-117.5529064,5.812058,,12/4/13,19:09:16,36.6742938,-117.5544397,6.118704,,12/20/2013,19:41:27,36.6758872,-117.5554136,2.250857
12/4/13,19:09:23,36.673568,-117.552906,5.812058,,12/4/13,19:09:17,36.6742946,-117.5544392,6.118704,,12/20/2013,19:41:28,36.6758875,-117.5554134,2.262787
12/4/13,19:09:24,36.6735688,-117.5529055,5.806286,,12/4/13,19:09:18,36.6742955,-117.5544387,6.112663,,12/20/2013,19:41:29,36.6758879,-117.5554133,2.358391
12/4/13,19:09:25,36.6735696,-117.5529051,5.806286,,12/4/13,19:09:19,36.6742963,-117.5544383,6.0978,,12/20/2013,19:41:30,36.6758882,-117.5554131,2.37379
12/4/13,19:09:26,36.6735703,-117.5529046,5.806286,,12/4/13,19:09:20,36.6742971,-117.5544378,6.100652,,12/20/2013,19:41:31,36.6758886,-117.555413,2.389206
12/4/13,19:09:27,36.6735711,-117.5529041,5.830651,,12/4/13,19:09:21,36.674298,-117.5544374,6.094681,,12/20/2013,19:41:32,36.6758889,-117.5554128,2.358391
12/4/13,19:09:28,36.673572,-117.5529037,5.815591,,12/4/13,19:09:22,36.6742988,-117.5544369,6.094681,,12/20/2013,19:41:33,36.675889,-117.5554127,2.286613
12/4/13,19:09:29,36.6735727,-117.5529032,5.824959,,12/4/13,19:09:23,36.6742996,-117.5544364,6.082812,,12/20/2013,19:41:34,36.6758889,-117.5554128,2.235345
12/4/13,19:09:30,36.6735736,-117.5529028,5.819293,,12/4/13,19:09:24,36.6743004,-117.554436,6.097757,,12/20/2013,19:41:35,36.6758888,-117.5554128,2.163569
12/4/13,19:09:31,36.6735743,-117.5529024,5.804203,,12/4/13,19:09:25,36.6743013,-117.5544355,6.091872,,12/20/2013,19:41:36,36.6758887,-117.5554128,2.107169
12/4/13,19:09:32,36.6735751,-117.5529019,5.813652,,12/4/13,19:09:26,36.6743021,-117.554435,6.071037,,12/20/2013,19:41:37,36.6758887,-117.5554129,2.050784
12/4/13,19:09:33,36.6735759,-117.5529014,5.808037,,12/4/13,19:09:27,36.6743029,-117.5544346,6.074362,,12/20/2013,19:41:38,36.6758886,-117.5554129,1.984131
12/4/13,19:09:34,36.6735767,-117.552901,5.808037,,12/4/13,19:09:28,36.6743038,-117.5544342,6.068573,,12/20/2013,19:41:39,36.6758885,-117.5554129,1.927726
12/4/13,19:09:35,36.6735775,-117.5529005,5.802447,,12/4/13,19:09:29,36.6743046,-117.5544337,6.057068,,12/20/2013,19:41:40,36.6758885,-117.5554129,1.871337
12/4/13,19:09:36,36.6735783,-117.5529001,5.792918,,12/4/13,19:09:30,36.6743055,-117.5544333,6.057068,,12/20/2013,19:41:41,36.6758884,-117.555413,1.799558
12/4/13,19:09:37,36.673579,-117.5528996,5.802447,,12/4/13,19:09:31,36.6743063,-117.5544328,6.051351,,12/20/2013,19:41:42,36.6758883,-117.555413,1.743187
12/4/13,19:09:38,36.6735798,-117.5528992,5.781735,,12/4/13,19:09:32,36.6743071,-117.5544324,6.06642,,12/20/2013,19:41:43,36.6758882,-117.5554131,1.686836
12/4/13,19:09:39,36.6735806,-117.5528988,5.781735,,12/4/13,19:09:33,36.674308,-117.5544319,6.060742,,12/20/2013,19:41:44,36.6758882,-117.5554131,1.620113
12/4/13,19:09:40,36.6735814,-117.5528983,5.766595,,12/4/13,19:09:34,36.6743088,-117.5544314,6.055089,,12/20/2013,19:41:45,36.6758881,-117.5554131,1.558728
12/4/13,19:09:41,36.6735822,-117.5528979,5.751464,,12/4/13,19:09:35,36.6743096,-117.554431,6.039992,,12/20/2013,19:41:46,36.675888,-117.5554132,1.507385
12/4/13,19:09:42,36.6735829,-117.5528974,5.757072,,12/4/13,19:09:36,36.6743104,-117.5544305,6.043855,,12/20/2013,19:41:47,36.675888,-117.5554132,1.456068
12/4/13,19:09:43,36.6735837,-117.5528969,5.766595,,12/4/13,19:09:37,36.6743113,-117.5544301,6.043855,,12/20/2013,19:41:48,36.6758879,-117.5554132,1.399715
12/4/13,19:09:44,36.6735845,-117.5528965,5.766595,,12/4/13,19:09:38,36.6743121,-117.5544296,6.043855,,12/20/2013,19:41:49,36.6758879,-117.5554132,1.282268
12/4/13,19:09:45,36.6735853,-117.552896,5.766595,,12/4/13,19:09:39,36.6743129,-117.5544291,6.047881,,12/20/2013,19:41:50,36.6758878,-117.5554133,1.246384
12/4/13,19:09:46,36.6735861,-117.5528956,5.772189,,12/4/13,19:09:40,36.6743138,-117.5544287,6.047881,,12/20/2013,19:41:51,36.6758878,-117.5554133,1.194951
12/4/13,19:09:47,36.6735869,-117.5528951,5.772189,,12/4/13,19:09:41,36.6743146,-117.5544282,6.047881,,12/20/2013,19:41:52,36.6758877,-117.5554134,1.16895
12/4/13,19:09:48,36.6735876,-117.5528947,5.772189,,12/4/13,19:09:42,36.6743154,-117.5544277,6.057546,,12/20/2013,19:41:53,36.6758877,-117.5554134,1.184761
12/4/13,19:09:49,36.6735884,-117.5528942,5.772189,,12/4/13,19:09:43,36.6743163,-117.5544273,6.057546,,12/20/2013,19:41:54,36.6758876,-117.5554134,1.154438
12/4/13,19:09:50,36.6735892,-117.5528938,5.772189,,12/4/13,19:09:44,36.6743171,-117.5544268,6.072736,,12/20/2013,19:41:55,36.6758876,-117.5554135,1.094309
12/4/13,19:09:51,36.67359,-117.5528933,5.762706,,12/4/13,19:09:45,36.674318,-117.5544263,6.078225,,12/20/2013,19:41:56,36.6758875,-117.5554135,1.05852
12/4/13,19:09:52,36.6735907,-117.5528928,5.762706,,12/4/13,19:09:46,36.6743188,-117.5544258,6.063049,,12/20/2013,19:41:57,36.6758876,-117.5554135,0.981027
12/4/13,19:09:53,36.6735915,-117.5528923,5.732528,,12/4/13,19:09:47,36.6743196,-117.5544253,6.072736,,12/20/2013,19:41:58,36.6758878,-117.5554134,0.892373
12/4/13,19:09:54,36.6735922,-117.5528919,5.738217,,12/4/13,19:09:48,36.6743205,-117.5544249,6.078225,,12/20/2013,19:41:59,36.6758882,-117.5554132,0.810056
12/4/13,19:09:55,36.673593,-117.5528914,5.747612,,12/4/13,19:09:49,36.6743213,-117.5544244,6.083739,,12/20/2013,19:42:00,36.6758885,-117.5554131,0.723893
12/4/13,19:09:56,36.6735938,-117.552891,5.732528,,12/4/13,19:09:50,36.6743221,-117.5544239,6.093409,,12/20/2013,19:42:01,36.6758888,-117.5554129,0.688038
12/4/13,19:09:57,36.6735945,-117.5528906,5.726864,,12/4/13,19:09:51,36.674323,-117.5544235,6.072736,,12/20/2013,19:42:02,36.6758892,-117.5554127,0.667928
12/4/13,19:09:58,36.6735953,-117.5528902,5.721226,,12/4/13,19:09:52,36.6743238,-117.5544231,6.087934,,12/20/2013,19:42:03,36.6758895,-117.5554126,0.652186
12/4/13,19:09:59,36.6735961,-117.5528898,5.730744,,12/4/13,19:09:53,36.6743247,-117.5544226,6.087934,,12/20/2013,19:42:04,36.6758898,-117.5554124,0.667928
12/4/13,19:10:00,36.6735969,-117.5528895,5.715615,,12/4/13,19:09:54,36.6743255,-117.5544222,6.067272,,12/20/2013,19:42:05,36.6758902,-117.5554123,0.652186
12/4/13,19:10:01,36.6735976,-117.5528891,5.730744,,12/4/13,19:09:55,36.6743263,-117.5544218,6.067272,,12/20/2013,19:42:06,36.6758905,-117.5554121,0.63649
12/4/13,19:10:02,36.6735984,-117.5528886,5.710029,,12/4/13,19:09:56,36.6743271,-117.5544213,6.077057,,12/20/2013,19:42:07,36.6758908,-117.555412,0.652186
12/4/13,19:10:03,36.6735992,-117.5528883,5.704469,,12/4/13,19:09:57,36.674328,-117.5544209,6.056417,,12/20/2013,19:42:08,36.6758912,-117.5554118,0.641134
12/4/13,19:10:04,36.6736,-117.5528879,5.689319,,12/4/13,19:09:58,36.6743288,-117.5544205,6.056417,,12/20/2013,19:42:09,36.6758915,-117.5554116,0.652186
12/4/13,19:10:05,36.6736007,-117.5528875,5.698935,,12/4/13,19:09:59,36.6743296,-117.5544201,6.051027,,12/20/2013,19:42:10,36.6758919,-117.5554115,0.641134
12/4/13,19:10:06,36.6736015,-117.5528871,5.687947,,12/4/13,19:10:00,36.6743304,-117.5544197,6.051027,,12/20/2013,19:42:11,36.6758922,-117.5554113,0.641134
12/4/13,19:10:07,36.6736023,-117.5528868,5.657566,,12/4/13,19:10:01,36.6743313,-117.5544193,6.045662,,12/20/2013,19:42:12,36.6758925,-117.5554111,0.692595
12/4/13,19:10:08,36.673603,-117.5528864,5.652082,,12/4/13,19:10:02,36.6743321,-117.5544189,6.035007,,12/20/2013,19:42:13,36.6758929,-117.5554109,0.779961
12/4/13,19:10:09,36.6736037,-117.552886,5.631416,,12/4/13,19:10:03,36.6743329,-117.5544186,6.035007,,12/20/2013,19:42:14,36.6758933,-117.5554108,0.862875
12/4/13,19:10:10,36.6736045,-117.5528857,5.636889,,12/4/13,19:10:04,36.6743337,-117.5544182,6.014418,,12/20/2013,19:42:15,36.6758937,-117.5554107,0.9503
12/4/13,19:10:11,36.6736052,-117.5528852,5.62597,,12/4/13,19:10:05,36.6743345,-117.5544178,6.024452,,12/20/2013,19:42:16,36.6758941,-117.5554105,1.026465
12/4/13,19:10:12,36.673606,-117.5528849,5.620551,,12/4/13,19:10:06,36.6743354,-117.5544174,6.024452,,12/20/2013,19:42:17,36.6758945,-117.5554103,1.129544
12/4/13,19:10:13,36.6736068,-117.5528845,5.605322,,12/4/13,19:10:07,36.6743362,-117.554417,6.00914,,12/20/2013,19:42:18,36.675895,-117.5554101,1.228368
12/4/13,19:10:14,36.6736075,-117.5528841,5.579285,,12/4/13,19:10:08,36.674337,-117.5544166,6.019212,,12/20/2013,19:42:19,36.6758955,-117.55541,1.300023
12/4/13,19:10:15,36.6736082,-117.5528838,5.573918,,12/4/13,19:10:09,36.6743379,-117.5544162,5.99866,,12/20/2013,19:42:20,36.6758959,-117.5554098,1.403244
12/4/13,19:10:16,36.673609,-117.5528835,5.583857,,12/4/13,19:10:10,36.6743387,-117.5544159,5.993458,,12/20/2013,19:42:21,36.6758964,-117.5554097,1.502369
12/4/13,19:10:17,36.6736098,-117.5528831,5.568577,,12/4/13,19:10:11,36.6743395,-117.5544155,5.993458,,12/20/2013,19:42:22,36.6758969,-117.5554096,1.60976
12/4/13,19:10:18,36.6736105,-117.5528827,5.568577,,12/4/13,19:10:12,36.6743403,-117.5544151,5.988281,,12/20/2013,19:42:23,36.6758974,-117.5554094,1.677252
12/4/13,19:10:19,36.6736113,-117.5528823,5.578558,,12/4/13,19:10:13,36.6743412,-117.5544147,5.98313,,12/20/2013,19:42:24,36.6758978,-117.5554093,1.764694
12/4/13,19:10:20,36.6736122,-117.5528819,5.557978,,12/4/13,19:10:14,36.674342,-117.5544143,5.993396,,12/20/2013,19:42:25,36.6758982,-117.5554091,1.872086
12/4/13,19:10:21,36.6736129,-117.5528816,5.568042,,12/4/13,19:10:15,36.6743429,-117.554414,5.98831,,12/20/2013,19:42:26,36.6758987,-117.5554089,1.939578
12/4/13,19:10:22,36.6736137,-117.5528812,5.547488,,12/4/13,19:10:16,36.6743437,-117.5544136,5.972905,,12/20/2013,19:42:27,36.6758991,-117.5554088,2.027019
12/4/13,19:10:23,36.6736144,-117.5528808,5.547488,,12/4/13,19:10:17,36.6743445,-117.5544132,5.967831,,12/20/2013,19:42:28,36.6758995,-117.5554086,2.098612
12/4/13,19:10:24,36.6736152,-117.5528804,5.537107,,12/4/13,19:10:18,36.6743453,-117.5544128,5.962783,,12/20/2013,19:42:29,36.6758999,-117.5554084,2.186054
12/4/13,19:10:25,36.673616,-117.5528801,5.537107,,12/4/13,19:10:19,36.6743461,-117.5544124,5.947359,,12/20/2013,19:42:30,36.6759003,-117.5554083,2.257658
12/4/13,19:10:26,36.6736168,-117.5528797,5.511451,,12/4/13,19:10:20,36.6743469,-117.554412,5.957761,,12/20/2013,19:42:31,36.6759007,-117.5554081,2.349274
12/4/13,19:10:27,36.6736175,-117.5528794,5.526838,,12/4/13,19:10:21,36.6743478,-117.5544116,5.952765,,12/20/2013,19:42:32,36.6759011,-117.5554079,2.416714
12/4/13,19:10:28,36.6736183,-117.552879,5.521745,,12/4/13,19:10:22,36.6743486,-117.5544112,5.937315,,12/20/2013,19:42:33,36.6759015,-117.5554078,2.504156
12/4/13,19:10:29,36.6736191,-117.5528786,5.506343,,12/4/13,19:10:23,36.6743494,-117.5544108,5.932332,,12/20/2013,19:42:34,36.6759019,-117.5554076,2.575779
